date,TICKER,PRC,RET,,
2015-04-21,VNQ,82.06,0.001709,,
2015-04-22,VNQ,82.23,0.002072,,
2015-04-23,VNQ,82.45,0.002675,,
2015-04-24,VNQ,82.62,0.002062,,
2015-04-27,VNQ,82.51,-0.001331,,
2015-04-28,VNQ,82.35,-0.001939,,
2015-04-29,VNQ,80.69,-0.020158,,
2015-04-30,VNQ,79.38,-0.016235,,
2015-05-01,VNQ,79.98,0.007559,,
2015-05-04,VNQ,80.06,0.001,,
2015-05-05,VNQ,78.32,-0.021734,,
2015-05-06,VNQ,78.17,-0.001915,,
2015-05-07,VNQ,79.37,0.015351,,
2015-05-08,VNQ,80.48,0.013985,,
2015-05-11,VNQ,79.27,-0.015035,,
2015-05-12,VNQ,79.51,0.003028,,
2015-05-13,VNQ,78.75,-0.009559,,
2015-05-14,VNQ,80.27,0.019302,,
2015-05-15,VNQ,81.09,0.010216,,
2015-05-18,VNQ,80.88,-0.00259,,
2015-05-19,VNQ,80.6,-0.003462,,
2015-05-20,VNQ,80.53,-0.000868,,
2015-05-21,VNQ,80.15,-0.004719,,
2015-05-22,VNQ,80.05,-0.001248,,
2015-05-26,VNQ,79.44,-0.00762,,
2015-05-27,VNQ,80.22,0.009819,,
2015-05-28,VNQ,80.06,-0.001995,,
2015-05-29,VNQ,79.14,-0.011491,,
2015-06-01,VNQ,80.11,0.012257,,
2015-06-02,VNQ,79.37,-0.009237,,
2015-06-03,VNQ,78.23,-0.014363,,
2015-06-04,VNQ,78.08,-0.001917,,
2015-06-05,VNQ,77.21,-0.011142,,
2015-06-08,VNQ,77.07,-0.001813,,
2015-06-09,VNQ,76.51,-0.007266,,
2015-06-10,VNQ,77.05,0.007058,,
2015-06-11,VNQ,77.52,0.0061,,
2015-06-12,VNQ,77.45,-0.000903,,
2015-06-15,VNQ,77.03,-0.005423,,
2015-06-16,VNQ,77.65,0.008049,,
2015-06-17,VNQ,78.31,0.0085,,
2015-06-18,VNQ,79.39,0.013791,,
2015-06-19,VNQ,78.78,-0.007684,,
2015-06-22,VNQ,77.97,-0.010282,,
2015-06-23,VNQ,77.32,-0.008337,,
2015-06-24,VNQ,76.9,-0.005432,,
2015-06-25,VNQ,76.12,-0.010143,,
2015-06-26,VNQ,75.9,0.00712,,
2015-06-29,VNQ,74.72,-0.015547,,
2015-06-30,VNQ,74.69,-0.000401,,
2015-07-01,VNQ,75.92,0.016468,,
2015-07-02,VNQ,76.11,0.002503,,
2015-07-06,VNQ,76.59,0.006307,,
2015-07-07,VNQ,77.79,0.015668,,
2015-07-08,VNQ,77.49,-0.003857,,
2015-07-09,VNQ,77.12,-0.004775,,
2015-07-10,VNQ,77.76,0.008299,,
2015-07-13,VNQ,77.87,0.001415,,
2015-07-14,VNQ,78.03,0.002055,,
2015-07-15,VNQ,78.16,0.001666,,
2015-07-16,VNQ,78.79,0.00806,,
2015-07-17,VNQ,78.51,-0.003554,,
2015-07-20,VNQ,78.6,0.001146,,
2015-07-21,VNQ,78.38,-0.002799,,
2015-07-22,VNQ,78.72,0.004338,,
2015-07-23,VNQ,77.74,-0.012449,,
2015-07-24,VNQ,78.07,0.004245,,
2015-07-27,VNQ,78.21,0.001793,,
2015-07-28,VNQ,78.26,0.000639,,
2015-07-29,VNQ,78.77,0.006517,,
2015-07-30,VNQ,78.38,-0.004951,,
2015-07-31,VNQ,79,0.00791,,
2015-08-03,VNQ,79.49,0.006203,,
2015-08-04,VNQ,78.91,-0.007296,,
2015-08-05,VNQ,78.39,-0.00659,,
2015-08-06,VNQ,78.5,0.001403,,
2015-08-07,VNQ,78.79,0.003694,,
2015-08-10,VNQ,78.54,-0.003173,,
2015-08-11,VNQ,79.06,0.006621,,
2015-08-12,VNQ,79.31,0.003162,,
2015-08-13,VNQ,79.4,0.001135,,
2015-08-14,VNQ,79.83,0.005416,,
2015-08-17,VNQ,80.51,0.008518,,
2015-08-18,VNQ,80.73,0.002733,,
2015-08-19,VNQ,80.25,-0.005946,,
2015-08-20,VNQ,79.66,-0.007352,,
2015-08-21,VNQ,78.18,-0.018579,,
2015-08-24,VNQ,74.52,-0.046815,,
2015-08-25,VNQ,72.47,-0.027509,,
2015-08-26,VNQ,74.43,0.027046,,
2015-08-27,VNQ,75.87,0.019347,,
2015-08-28,VNQ,75.76,-0.00145,,
2015-08-31,VNQ,74.03,-0.022835,,
2015-09-01,VNQ,72.62,-0.019046,,
2015-09-02,VNQ,73.37,0.010328,,
2015-09-03,VNQ,73.57,0.002726,,
2015-09-04,VNQ,72.2,-0.018622,,
2015-09-08,VNQ,73.29,0.015097,,
2015-09-09,VNQ,72.45,-0.011461,,
2015-09-10,VNQ,72.61,0.002208,,
2015-09-11,VNQ,74,0.019143,,
2015-09-14,VNQ,74.04,0.000541,,
2015-09-15,VNQ,74.77,0.009859,,
2015-09-16,VNQ,75.57,0.0107,,
2015-09-17,VNQ,76.43,0.01138,,
2015-09-18,VNQ,76.3,-0.001701,,
2015-09-21,VNQ,76.95,0.008519,,
2015-09-22,VNQ,75.98,-0.012606,,
2015-09-23,VNQ,75.7,0.006212,,
2015-09-24,VNQ,74.99,-0.009379,,
2015-09-25,VNQ,75.29,0.004001,,
2015-09-28,VNQ,74.12,-0.01554,,
2015-09-29,VNQ,74.91,0.010658,,
2015-09-30,VNQ,75.54,0.00841,,
2015-10-01,VNQ,75.91,0.004898,,
2015-10-02,VNQ,76.46,0.007245,,
2015-10-05,VNQ,77.75,0.016872,,
2015-10-06,VNQ,77.57,-0.002315,,
2015-10-07,VNQ,78.46,0.011474,,
2015-10-08,VNQ,79.12,0.008412,,
2015-10-09,VNQ,78.99,-0.001643,,
2015-10-12,VNQ,79.55,0.00709,,
2015-10-13,VNQ,78.93,-0.007794,,
2015-10-14,VNQ,78.34,-0.007475,,
2015-10-15,VNQ,79.41,0.013659,,
2015-10-16,VNQ,80.01,0.007556,,
2015-10-19,VNQ,81.13,0.013998,,
2015-10-20,VNQ,81.1,-0.00037,,
2015-10-21,VNQ,80.8,-0.003699,,
2015-10-22,VNQ,81.51,0.008787,,
2015-10-23,VNQ,80.72,-0.009692,,
2015-10-26,VNQ,80.7,-0.000248,,
2015-10-27,VNQ,80.67,-0.000372,,
2015-10-28,VNQ,80.74,0.000868,,
2015-10-29,VNQ,80.63,-0.001362,,
2015-10-30,VNQ,79.89,-0.009178,,
2015-11-02,VNQ,81.59,0.021279,,
2015-11-03,VNQ,80.77,-0.01005,,
2015-11-04,VNQ,80.41,-0.004457,,
2015-11-05,VNQ,80.73,0.00398,,
2015-11-06,VNQ,78.22,-0.031091,,
2015-11-09,VNQ,76.88,-0.017131,,
2015-11-10,VNQ,77.76,0.011446,,
2015-11-11,VNQ,77.85,0.001157,,
2015-11-12,VNQ,77.32,-0.006808,,
2015-11-13,VNQ,76.44,-0.011381,,
2015-11-16,VNQ,77.32,0.011512,,
2015-11-17,VNQ,77.32,0,,
2015-11-18,VNQ,78,0.008795,,
2015-11-19,VNQ,78.24,0.003077,,
2015-11-20,VNQ,79.22,0.012526,,
2015-11-23,VNQ,79.39,0.002146,,
2015-11-24,VNQ,78.97,-0.00529,,
2015-11-25,VNQ,79.29,0.004052,,
2015-11-27,VNQ,79.98,0.008702,,
2015-11-30,VNQ,79.39,-0.007377,,
2015-12-01,VNQ,80.49,0.013856,,
2015-12-02,VNQ,78.85,-0.020375,,
2015-12-03,VNQ,77.61,-0.015726,,
2015-12-04,VNQ,79.09,0.01907,,
2015-12-07,VNQ,78.87,-0.002782,,
2015-12-08,VNQ,78.8,-0.000888,,
2015-12-09,VNQ,78.36,-0.005584,,
2015-12-10,VNQ,77.8,-0.007146,,
2015-12-11,VNQ,77.66,-0.001799,,
2015-12-14,VNQ,78.02,0.004636,,
2015-12-15,VNQ,78.87,0.010895,,
2015-12-16,VNQ,80.41,0.019526,,
2015-12-17,VNQ,80.01,-0.004975,,
2015-12-18,VNQ,79.08,-0.011624,,
2015-12-21,VNQ,79.39,0.00392,,
2015-12-22,VNQ,79.71,0.004031,,
2015-12-23,VNQ,79.42,0.010137,,
2015-12-24,VNQ,79.42,0,,
2015-12-28,VNQ,79.86,0.00554,,
2015-12-29,VNQ,80.71,0.010644,,
2015-12-30,VNQ,80.43,-0.003469,,
2015-12-31,VNQ,79.73,-0.008703,,
2016-01-04,VNQ,78.77,-0.012041,,
2016-01-05,VNQ,80.29,0.019297,,
2016-01-06,VNQ,80.07,-0.00274,,
2016-01-07,VNQ,78.51,-0.019483,,
2016-01-08,VNQ,77.46,-0.013374,,
2016-01-11,VNQ,77.9,0.00568,,
2016-01-12,VNQ,77.38,-0.006675,,
2016-01-13,VNQ,76.27,-0.014345,,
2016-01-14,VNQ,76.09,-0.00236,,
2016-01-15,VNQ,75.57,-0.006834,,
2016-01-19,VNQ,75.97,0.005293,,
2016-01-20,VNQ,73.93,-0.026853,,
2016-01-21,VNQ,74.34,0.005546,,
2016-01-22,VNQ,76.41,0.027845,,
2016-01-25,VNQ,75.93,-0.006282,,
2016-01-26,VNQ,77.52,0.02094,,
2016-01-27,VNQ,76.02,-0.01935,,
2016-01-28,VNQ,75.44,-0.007629,,
2016-01-29,VNQ,76.99,0.020546,,
2016-02-01,VNQ,77.12,0.001689,,
2016-02-02,VNQ,76.42,-0.009077,,
2016-02-03,VNQ,76.93,0.006674,,
2016-02-04,VNQ,76.97,0.00052,,
2016-02-05,VNQ,75.51,-0.018968,,
2016-02-08,VNQ,73.35,-0.028606,,
2016-02-09,VNQ,72,-0.018405,,
2016-02-10,VNQ,72.5,0.006944,,
2016-02-11,VNQ,71.47,-0.014207,,
2016-02-12,VNQ,72.29,0.011473,,
2016-02-16,VNQ,73.62,0.018398,,
2016-02-17,VNQ,74.25,0.008557,,
2016-02-18,VNQ,75,0.010101,,
2016-02-19,VNQ,75.43,0.005733,,
2016-02-22,VNQ,76.15,0.009545,,
2016-02-23,VNQ,75.95,-0.002626,,
2016-02-24,VNQ,75.86,-0.001185,,
2016-02-25,VNQ,77.41,0.020432,,
2016-02-26,VNQ,77.01,-0.005167,,
2016-02-29,VNQ,76.71,-0.003896,,
2016-03-01,VNQ,78.87,0.028158,,
2016-03-02,VNQ,79.44,0.007227,,
2016-03-03,VNQ,79.86,0.005287,,
2016-03-04,VNQ,79.87,0.000125,,
2016-03-07,VNQ,80.08,0.002629,,
2016-03-08,VNQ,79.26,-0.01024,,
2016-03-09,VNQ,79.7,0.005551,,
2016-03-10,VNQ,79.41,-0.003639,,
2016-03-11,VNQ,81.19,0.022415,,
2016-03-14,VNQ,81.2,0.000123,,
2016-03-15,VNQ,81.24,0.000493,,
2016-03-16,VNQ,82.22,0.012063,,
2016-03-17,VNQ,83.38,0.014108,,
2016-03-18,VNQ,83.02,-0.004318,,
2016-03-21,VNQ,81.36,-0.008926,,
2016-03-22,VNQ,81.36,0,,
2016-03-23,VNQ,80.92,-0.005408,,
2016-03-24,VNQ,80.95,0.000371,,
2016-03-28,VNQ,81.68,0.009018,,
2016-03-29,VNQ,83.45,0.02167,,
2016-03-30,VNQ,83.29,-0.001917,,
2016-03-31,VNQ,83.8,0.006123,,
2016-04-01,VNQ,83.69,-0.001313,,
2016-04-04,VNQ,83.57,-0.001434,,
2016-04-05,VNQ,83.02,-0.006581,,
2016-04-06,VNQ,83.22,0.002409,,
2016-04-07,VNQ,82.7,-0.006249,,
2016-04-08,VNQ,83.16,0.005562,,
2016-04-11,VNQ,82.99,-0.002044,,
2016-04-12,VNQ,83.59,0.00723,,
2016-04-13,VNQ,83.22,-0.004426,,
2016-04-14,VNQ,82.76,-0.005528,,
2016-04-15,VNQ,83.38,0.007491,,
2016-04-18,VNQ,83.78,0.004797,,
2016-04-19,VNQ,83.82,0.000477,,
2016-04-20,VNQ,82.4,-0.016941,,
2016-04-21,VNQ,80.93,-0.01784,,
2016-04-22,VNQ,81.77,0.010379,,
2016-04-25,VNQ,82.49,0.008805,,
2016-04-26,VNQ,82.81,0.003879,,
2016-04-27,VNQ,82.76,-0.000604,,
2016-04-28,VNQ,82.59,-0.002054,,
2016-04-29,VNQ,81.83,-0.009202,,
2016-05-02,VNQ,83.1,0.01552,,
2016-05-03,VNQ,83.23,0.001564,,
2016-05-04,VNQ,84.42,0.014298,,
2016-05-05,VNQ,84.66,0.002843,,
2016-05-06,VNQ,85.59,0.010985,,
2016-05-09,VNQ,86.53,0.010983,,
2016-05-10,VNQ,86.52,-0.000116,,
2016-05-11,VNQ,84.67,-0.021382,,
2016-05-12,VNQ,85.16,0.005787,,
2016-05-13,VNQ,84.4,-0.008924,,
2016-05-16,VNQ,85.2,0.009479,,
2016-05-17,VNQ,83.62,-0.018545,,
2016-05-18,VNQ,82.31,-0.015666,,
2016-05-19,VNQ,81.39,-0.011177,,
2016-05-20,VNQ,82.04,0.007986,,
2016-05-23,VNQ,82.05,0.000122,,
2016-05-24,VNQ,83.07,0.012431,,
2016-05-25,VNQ,83.07,0,,
2016-05-26,VNQ,83.23,0.001926,,
2016-05-27,VNQ,83.68,0.005407,,
2016-05-31,VNQ,83.67,-0.00012,,
2016-06-01,VNQ,83.74,0.000837,,
2016-06-02,VNQ,84.17,0.005135,,
2016-06-03,VNQ,84.51,0.004039,,
2016-06-06,VNQ,83.86,-0.007691,,
2016-06-07,VNQ,84.37,0.006082,,
2016-06-08,VNQ,84.91,0.0064,,
2016-06-09,VNQ,85.1,0.002238,,
2016-06-10,VNQ,84.7,-0.0047,,
2016-06-13,VNQ,84.72,0.000236,,
2016-06-14,VNQ,84.5,-0.002597,,
2016-06-15,VNQ,85.3,0.009467,,
2016-06-16,VNQ,85.78,0.005627,,
2016-06-17,VNQ,85.64,-0.001632,,
2016-06-20,VNQ,85.76,0.001401,,
2016-06-21,VNQ,85.32,0.003778,,
2016-06-22,VNQ,85.19,-0.001524,,
2016-06-23,VNQ,85.62,0.005048,,
2016-06-24,VNQ,84.87,-0.00876,,
2016-06-27,VNQ,84.92,0.000589,,
2016-06-28,VNQ,86.71,0.021079,,
2016-06-29,VNQ,87.76,0.012109,,
2016-06-30,VNQ,88.67,0.010369,,
2016-07-01,VNQ,88.7,0.000338,,
2016-07-05,VNQ,89.68,0.011049,,
2016-07-06,VNQ,89.29,-0.004349,,
2016-07-07,VNQ,88.37,-0.010303,,
2016-07-08,VNQ,89.8,0.016182,,
2016-07-11,VNQ,90.4,0.006681,,
2016-07-12,VNQ,90.39,-0.000111,,
2016-07-13,VNQ,90.89,0.005532,,
2016-07-14,VNQ,90.08,-0.008912,,
2016-07-15,VNQ,90.11,0.000333,,
2016-07-18,VNQ,90.35,0.002663,,
2016-07-19,VNQ,90.79,0.00487,,
2016-07-20,VNQ,90.8,0.00011,,
2016-07-21,VNQ,90.98,0.001982,,
2016-07-22,VNQ,91.78,0.008793,,
2016-07-25,VNQ,91.61,-0.001852,,
2016-07-26,VNQ,91.16,-0.004912,,
2016-07-27,VNQ,90.45,-0.007789,,
2016-07-28,VNQ,91.29,0.009287,,
2016-07-29,VNQ,92.45,0.012707,,
2016-08-01,VNQ,92.65,0.002163,,
2016-08-02,VNQ,91.17,-0.015974,,
2016-08-03,VNQ,90.64,-0.005813,,
2016-08-04,VNQ,90.27,-0.004082,,
2016-08-05,VNQ,90.33,0.000665,,
2016-08-08,VNQ,90.49,0.001771,,
2016-08-09,VNQ,90.98,0.005415,,
2016-08-10,VNQ,90.88,-0.001099,,
2016-08-11,VNQ,89.85,-0.011334,,
2016-08-12,VNQ,90.23,0.004229,,
2016-08-15,VNQ,90.14,-0.000997,,
2016-08-16,VNQ,89.06,-0.011981,,
2016-08-17,VNQ,89.42,0.004042,,
2016-08-18,VNQ,89.09,-0.00369,,
2016-08-19,VNQ,88.52,-0.006398,,
2016-08-22,VNQ,89,0.005423,,
2016-08-23,VNQ,89.05,0.000562,,
2016-08-24,VNQ,88.66,-0.00438,,
2016-08-25,VNQ,89.06,0.004512,,
2016-08-26,VNQ,88.18,-0.009881,,
2016-08-29,VNQ,89.05,0.009866,,
2016-08-30,VNQ,88.88,-0.001909,,
2016-08-31,VNQ,88.97,0.001013,,
2016-09-01,VNQ,88.75,-0.002473,,
2016-09-02,VNQ,89.52,0.008676,,
2016-09-06,VNQ,90.21,0.007708,,
2016-09-07,VNQ,90.75,0.005986,,
2016-09-08,VNQ,89.64,-0.012231,,
2016-09-09,VNQ,86.09,-0.039603,,
2016-09-12,VNQ,87.11,0.011848,,
2016-09-13,VNQ,84.34,-0.024934,,
2016-09-14,VNQ,84.61,0.003201,,
2016-09-15,VNQ,84.93,0.003782,,
2016-09-16,VNQ,84.97,0.000471,,
2016-09-19,VNQ,85.74,0.009062,,
2016-09-20,VNQ,85.61,-0.001516,,
2016-09-21,VNQ,86.71,0.012849,,
2016-09-22,VNQ,88.26,0.017876,,
2016-09-23,VNQ,88.53,0.003059,,
2016-09-26,VNQ,88.74,0.002372,,
2016-09-27,VNQ,87.8,-0.010593,,
2016-09-28,VNQ,88.52,0.0082,,
2016-09-29,VNQ,87.34,-0.01333,,
2016-09-30,VNQ,86.74,-0.00687,,
2016-10-03,VNQ,85.12,-0.018676,,
2016-10-04,VNQ,83.96,-0.013628,,
2016-10-05,VNQ,82.26,-0.020248,,
2016-10-06,VNQ,82.29,0.000365,,
2016-10-07,VNQ,82.15,-0.001701,,
2016-10-10,VNQ,82.66,0.006208,,
2016-10-11,VNQ,81.86,-0.009678,,
2016-10-12,VNQ,82.8,0.011483,,
2016-10-13,VNQ,83.45,0.00785,,
2016-10-14,VNQ,83.08,-0.004434,,
2016-10-17,VNQ,83.26,0.002167,,
2016-10-18,VNQ,83.79,0.006366,,
2016-10-19,VNQ,83.97,0.002148,,
2016-10-20,VNQ,83.78,-0.002263,,
2016-10-21,VNQ,83.47,-0.0037,,
2016-10-24,VNQ,83.66,0.002276,,
2016-10-25,VNQ,83.51,-0.001793,,
2016-10-26,VNQ,82.42,-0.013052,,
2016-10-27,VNQ,80.26,-0.026207,,
2016-10-28,VNQ,80.45,0.002367,,
2016-10-31,VNQ,81.76,0.016283,,
2016-11-01,VNQ,79.98,-0.021771,,
2016-11-02,VNQ,78.81,-0.014629,,
2016-11-03,VNQ,78.2,-0.00774,,
2016-11-04,VNQ,78.82,0.007928,,
2016-11-07,VNQ,80.2,0.017508,,
2016-11-08,VNQ,80.62,0.005237,,
2016-11-09,VNQ,79.4,-0.015133,,
2016-11-10,VNQ,78.07,-0.016751,,
2016-11-11,VNQ,78.54,0.00602,,
2016-11-14,VNQ,80.4,0.023682,,
2016-11-15,VNQ,79.73,-0.008333,,
2016-11-16,VNQ,79.5,-0.002885,,
2016-11-17,VNQ,78.69,-0.010189,,
2016-11-18,VNQ,78.92,0.002923,,
2016-11-21,VNQ,78.68,-0.003041,,
2016-11-22,VNQ,80.06,0.017539,,
2016-11-23,VNQ,79.72,-0.004247,,
2016-11-25,VNQ,80.18,0.00577,,
2016-11-28,VNQ,80.55,0.004615,,
2016-11-29,VNQ,81.32,0.009559,,
2016-11-30,VNQ,80.39,-0.011436,,
2016-12-01,VNQ,79.21,-0.014678,,
2016-12-02,VNQ,80,0.009973,,
2016-12-05,VNQ,80.59,0.007375,,
2016-12-06,VNQ,81.11,0.006452,,
2016-12-07,VNQ,82.73,0.019973,,
2016-12-08,VNQ,83.3,0.00689,,
2016-12-09,VNQ,83.21,-0.00108,,
2016-12-12,VNQ,83.76,0.00661,,
2016-12-13,VNQ,83.72,-0.000478,,
2016-12-14,VNQ,81.89,-0.021859,,
2016-12-15,VNQ,81.41,-0.005861,,
2016-12-16,VNQ,82.63,0.014986,,
2016-12-19,VNQ,83.52,0.010771,,
2016-12-20,VNQ,83.71,0.002275,,
2016-12-21,VNQ,82.44,-0.015171,,
2016-12-22,VNQ,80.61,-0.001638,,
2016-12-23,VNQ,80.82,0.002605,,
2016-12-27,VNQ,80.99,0.002103,,
2016-12-28,VNQ,80.5,-0.00605,,
2016-12-29,VNQ,81.5,0.012422,,
2016-12-30,VNQ,82.53,0.012638,,
2017-01-03,VNQ,82.8,0.003272,,
2017-01-04,VNQ,84.01,0.014614,,
2017-01-05,VNQ,84.28,0.003214,,
2017-01-06,VNQ,84.29,0.000119,,
2017-01-09,VNQ,83.53,-0.009017,,
2017-01-10,VNQ,82.82,-0.0085,,
2017-01-11,VNQ,82.31,-0.006158,,
2017-01-12,VNQ,82.73,0.005103,,
2017-01-13,VNQ,82.61,-0.001451,,
2017-01-17,VNQ,83.25,0.007747,,
2017-01-18,VNQ,83.39,0.001682,,
2017-01-19,VNQ,82.54,-0.010193,,
2017-01-20,VNQ,83.14,0.007269,,
2017-01-23,VNQ,83.84,0.008419,,
2017-01-24,VNQ,83.86,0.000239,,
2017-01-25,VNQ,83.31,-0.006559,,
2017-01-26,VNQ,83.15,-0.00192,,
2017-01-27,VNQ,82.34,-0.009741,,
2017-01-30,VNQ,81.78,-0.006801,,
2017-01-31,VNQ,82.37,0.007215,,
2017-02-01,VNQ,81.38,-0.012019,,
2017-02-02,VNQ,82.35,0.011919,,
2017-02-03,VNQ,82.8,0.005465,,
2017-02-06,VNQ,82.66,-0.001691,,
2017-02-07,VNQ,82.37,-0.003508,,
2017-02-08,VNQ,83.02,0.007891,,
2017-02-09,VNQ,83.22,0.002409,,
2017-02-10,VNQ,83.81,0.00709,,
2017-02-13,VNQ,83.84,0.000358,,
2017-02-14,VNQ,83.4,-0.005248,,
2017-02-15,VNQ,83.12,-0.003357,,
2017-02-16,VNQ,83.61,0.005895,,
2017-02-17,VNQ,83.77,0.001914,,
2017-02-21,VNQ,84.84,0.012773,,
2017-02-22,VNQ,84.56,-0.0033,,
2017-02-23,VNQ,85,0.005203,,
2017-02-24,VNQ,85.4,0.004706,,
2017-02-27,VNQ,85.85,0.005269,,
2017-02-28,VNQ,85.26,-0.006872,,
2017-03-01,VNQ,85,-0.00305,,
2017-03-02,VNQ,84.54,-0.005412,,
2017-03-03,VNQ,84.21,-0.003903,,
2017-03-06,VNQ,83.83,-0.004512,,
2017-03-07,VNQ,83.43,-0.004772,,
2017-03-08,VNQ,81.89,-0.018459,,
2017-03-09,VNQ,80.66,-0.01502,,
2017-03-10,VNQ,80.41,-0.003099,,
2017-03-13,VNQ,80.61,0.002487,,
2017-03-14,VNQ,80.59,-0.000248,,
2017-03-15,VNQ,82.22,0.020226,,
2017-03-16,VNQ,82.06,-0.001946,,
2017-03-17,VNQ,82.44,0.004631,,
2017-03-20,VNQ,82.2991,-0.001709,,
2017-03-21,VNQ,82.01,-0.003513,,
2017-03-22,VNQ,81.37,-0.000549,,
2017-03-23,VNQ,81.97,0.007374,,
2017-03-24,VNQ,81.88,-0.001098,,
2017-03-27,VNQ,81.14,-0.009038,,
2017-03-28,VNQ,81.49,0.004314,,
2017-03-29,VNQ,81.95,0.005645,,
2017-03-30,VNQ,82.1,0.00183,,
2017-03-31,VNQ,82.59,0.005968,,
2017-04-03,VNQ,82.83,0.002906,,
2017-04-04,VNQ,82.83,0,,
2017-04-05,VNQ,82.95,0.001449,,
2017-04-06,VNQ,83.39,0.005304,,
2017-04-07,VNQ,83.51,0.001439,,
2017-04-10,VNQ,84.03,0.006227,,
2017-04-11,VNQ,84.61,0.006902,,
2017-04-12,VNQ,84.46,-0.001773,,
2017-04-13,VNQ,84.27,-0.00225,,
2017-04-17,VNQ,85.29,0.012104,,
2017-04-18,VNQ,85.52,0.002697,,
2017-04-19,VNQ,85.4,-0.001403,,
2017-04-20,VNQ,85.41,0.000117,,
2017-04-21,VNQ,85.1,-0.00363,,
2017-04-24,VNQ,84.16,-0.011046,,
2017-04-25,VNQ,84.51,0.004159,,
2017-04-26,VNQ,83.88,-0.007455,,
2017-04-27,VNQ,83.66,-0.002623,,
2017-04-28,VNQ,82.79,-0.010399,,
2017-05-01,VNQ,83.28,0.005919,,
2017-05-02,VNQ,83.14,-0.001681,,
2017-05-03,VNQ,82.03,-0.013351,,
2017-05-04,VNQ,81.63,-0.004876,,
2017-05-05,VNQ,82.4,0.009433,,
2017-05-08,VNQ,81.82,-0.007039,,
2017-05-09,VNQ,81.38,-0.005378,,
2017-05-10,VNQ,82.02,0.007864,,
2017-05-11,VNQ,81.61,-0.004999,,
2017-05-12,VNQ,81.28,-0.004044,,
2017-05-15,VNQ,81.52,0.002953,,
2017-05-16,VNQ,80.97,-0.006747,,
2017-05-17,VNQ,81.3,0.004076,,
2017-05-18,VNQ,81.75,0.005535,,
2017-05-19,VNQ,82.19,0.005382,,
2017-05-22,VNQ,82.51,0.003893,,
2017-05-23,VNQ,82.58,0.000848,,
2017-05-24,VNQ,83.25,0.008113,,
2017-05-25,VNQ,83.26,0.00012,,
2017-05-26,VNQ,82.66,-0.007206,,
2017-05-30,VNQ,82.14,-0.006291,,
2017-05-31,VNQ,82.19,0.000609,,
2017-06-01,VNQ,82.62,0.005232,,
2017-06-02,VNQ,83.47,0.010288,,
2017-06-05,VNQ,83.11,-0.004313,,
2017-06-06,VNQ,82.71,-0.004813,,
2017-06-07,VNQ,83.29,0.007012,,
2017-06-08,VNQ,83.09,-0.002401,,
2017-06-09,VNQ,83.67,0.00698,,
2017-06-12,VNQ,84.42,0.008964,,
2017-06-13,VNQ,84.61,0.002251,,
2017-06-14,VNQ,84.73,0.001418,,
2017-06-15,VNQ,85.16,0.005075,,
2017-06-16,VNQ,84.94,-0.002583,,
2017-06-19,VNQ,84.95,0.000118,,
2017-06-20,VNQ,84.75,-0.002354,,
2017-06-21,VNQ,84.58,-0.002006,,
2017-06-22,VNQ,84.66,0.000946,,
2017-06-23,VNQ,84.15,0.003437,,
2017-06-26,VNQ,84.75,0.00713,,
2017-06-27,VNQ,83.99,-0.008968,,
2017-06-28,VNQ,84.19,0.002381,,
2017-06-29,VNQ,83.23,-0.011403,,
2017-06-30,VNQ,83.23,0,,
2017-07-03,VNQ,84.29,0.012736,,
2017-07-05,VNQ,83.1,-0.014118,,
2017-07-06,VNQ,81.54,-0.018773,,
2017-07-07,VNQ,82,0.005641,,
2017-07-10,VNQ,81.25,-0.009146,,
2017-07-11,VNQ,81.16,-0.001108,,
2017-07-12,VNQ,82.16,0.012321,,
2017-07-13,VNQ,82.29,0.001582,,
2017-07-14,VNQ,83.08,0.0096,,
2017-07-17,VNQ,83.75,0.008064,,
2017-07-18,VNQ,83.57,-0.002149,,
2017-07-19,VNQ,84.2,0.007539,,
2017-07-20,VNQ,83.81,-0.004632,,
2017-07-21,VNQ,83.75,-0.000716,,
2017-07-24,VNQ,83.59,-0.00191,,
2017-07-25,VNQ,83.7,0.001316,,
2017-07-26,VNQ,84.28,0.00693,,
2017-07-27,VNQ,84.38,0.001187,,
2017-07-28,VNQ,84.15,-0.002726,,
2017-07-31,VNQ,84.26,0.001307,,
2017-08-01,VNQ,84.64,0.00451,,
2017-08-02,VNQ,83.87,-0.009097,,
2017-08-03,VNQ,83.7,-0.002027,,
2017-08-04,VNQ,83.98,0.003345,,
2017-08-07,VNQ,83.89,-0.001072,,
2017-08-08,VNQ,83.49,-0.004768,,
2017-08-09,VNQ,83.21,-0.003354,,
2017-08-10,VNQ,82.61,-0.007211,,
2017-08-11,VNQ,82.1,-0.006174,,
2017-08-14,VNQ,83.47,0.016687,,
2017-08-15,VNQ,83.22,-0.002995,,
2017-08-16,VNQ,83.55,0.003965,,
2017-08-17,VNQ,83.03,-0.006224,,
2017-08-18,VNQ,82.19,-0.010117,,
2017-08-21,VNQ,83.07,0.010707,,
2017-08-22,VNQ,82.83,-0.002889,,
2017-08-23,VNQ,83.68,0.010262,,
2017-08-24,VNQ,83.42,-0.003107,,
2017-08-25,VNQ,83.82,0.004795,,
2017-08-28,VNQ,83.18,-0.007635,,
2017-08-29,VNQ,83.09,-0.001082,,
2017-08-30,VNQ,83.56,0.005657,,
